年度,餐飲業別,業者名稱,營業地址,等級
"102","早餐店","丸大早餐店","新北市中和區安平路208號1樓","優級"
"102","早餐店","呷尚宝中和店","新北市中和區景平路215號","優級"
"102","早餐店","麥味登 前進店","新北市中和區連城路334號1樓","優級"
"102","早餐店","麥味登中和陽光店","新北市中和區中山路２段2巷45弄12號","優級"
"102","早餐店","賞味家早餐店(忠孝店)","新北市中和區忠孝街60巷2弄4號","優級"
"102","早餐店","美而美早餐店(中和景平店)","新北市中和區景平路726號","優級"
"102","早餐店","麥味登永和永貞店","新北市永和區永貞路419號","優級"
"102","早餐店","永新豆漿美食坊","新北市永和區竹林路213巷2號","優級"
"102","早餐店","麥味登永和環河店","新北市永和區環河西路二段213號","優級"
"102","早餐店","麥味登汐止啟德","新北市汐止區忠孝東路436號","良級"
"102","早餐店","麥味登汐止皇家","新北市汐止區仁愛路166號1樓","優級"
"102","早餐店","麥味登汐止玖達店","新北市汐止區樟樹二路296號1樓","優級"
"102","早餐店","萬佳鄉","新北市板橋區三民路一段31巷47號","優級"
"102","早餐店","雙十金星小吃店(萬佳鄉)","新北市板橋區大同街4號","優級"
"102","早餐店","瑞麟美而美早餐店","新北市板橋區宏國路1號","良級"
"102","早餐店","全多麥早餐店","新北市板橋區大仁街40號","優級"
"102","早餐店","早餐優選","新北市板橋區大仁街50號","良級"
"102","早餐店","麥味登新板中店","新北市板橋區中山路2段527號","優級"
"102","早餐店","小富早餐店","新北市板橋區光復街50號","優級"
"102","早餐店","萬佳鄉早餐店","新北市板橋區雨農路27巷5號","良級"
"102","早餐店","可愛之家早餐店","新北市板橋區大仁街59號","良級"
"102","早餐店","美式早餐屋宜宣店","新北市板橋區莒光路40巷7弄12號1樓","良級"
"102","早餐店","夏威夷早餐","新北市板橋區懷德街127巷2號","良級"
"102","早餐店","滿福寶活力營養早餐","新北市板橋區懷德街174巷32號","良級"
"102","早餐店","合家好早午餐","新北市板橋區板新路9-1號","優級"
"102","早餐店","宇城永和豆漿","新北市板橋區大仁街51號","良級"
"102","早餐店","香噴噴漢堡-正隆店","新北市板橋區板新路31號1樓","優級"
"102","早餐店","麥味登金山金美","新北市金山區仁愛路66號","優級"
"102","早餐店","麥味登泰山福興","新北市泰山區福興三街158號","良級"
"102","早餐店","麥味登(大豐店)","新北市新店區民族路161號","良級"
"102","早餐店","瑞麟美而美(新店建國店)","新北市新店區建國路196號","優級"
"102","早餐店","一品","新北市新店區二十張路81號","良級"
"102","早餐店","萬佳鄉早餐店(哈利店)","新北市新店區建國路204號","優級"
"102","早餐店","元氣早餐吧","新北市新店區新店路120號1樓","優級"
"102","早餐店","永和豆漿","新北市新店區民權路64號1樓","良級"
"102","早餐店","小叮噹早餐店","新北市新店區寶橋路200號1樓","良級"
"102","早餐店","萬佳鄉安成店","新北市新店區安成街19號","良級"
"102","早餐店","快樂媽媽早餐坊","新北市新店區安德街55號1樓","優級"
"102","早餐店","呷尚宝","新北市新店區民族路162號","優級"
"102","早餐店","瑞麟美而美(大豐店)","新北市新店區大豐路76號1樓","優級"
"102","早餐店","巨林美而美","新北市新店區光明街25號","優級"
"102","早餐店","早餐吧","新北市新店區行政街19巷2號","優級"
"102","早餐店","翔翎早餐吧","新北市新店區中正路23號","優級"
"102","早餐店","媽咪有氧早餐坊","新北市新店區安民街23號","良級"
"102","早餐店","弘爺漢堡(安民店)","新北市新店區安民街314號","良級"
"102","早餐店","食在幸福早餐","新北市新店區安民街4號","良級"
